index,sample_id,groundtruth,S2S,CNN-LSTM,U-Net,S2S-only Transformer,Ours,Quantile Mapping
200,2022-12-01_lead_07,54.000003814697266,17.25234603881836,13.757440567016602,12.000730514526367,21.935565948486328,14.742549896240234,16.078580856323242
201,2023-12-01_lead_07,5.8000006675720215,19.427738189697266,39.01857376098633,45.7491455078125,43.745849609375,24.201148986816406,18.644052505493164
202,2022-12-03_lead_07,0.0,5.005290985107422,7.789945602416992,2.4853062629699707,0.9250985383987427,4.192605018615723,1.0354087352752686
203,2023-12-03_lead_07,5.8000006675720215,17.60268783569336,41.89744186401367,25.84585189819336,15.18857192993164,18.117382049560547,16.47957420349121
204,2022-12-05_lead_07,0.0,4.36413049697876,6.882574558258057,3.3845481872558594,1.2048988342285156,1.827789306640625,0.5491563081741333
205,2023-12-05_lead_07,5.0,9.803516387939453,40.3856201171875,10.322022438049316,24.201894760131836,21.641376495361328,6.624163627624512
206,2022-12-07_lead_07,0.0,7.247328281402588,7.143922328948975,4.489759922027588,2.7237157821655273,5.930320739746094,3.427595615386963
207,2023-12-07_lead_07,1.999999761581421,22.565601348876953,38.07091522216797,3.9777393341064453,8.564105033874512,20.109922409057617,23.072734832763672
208,2022-12-09_lead_07,0.0,3.6550638675689697,4.429328918457031,2.9838688373565674,0.4309970438480377,4.296408176422119,0.22031264007091522
209,2023-12-09_lead_07,1.999999761581421,19.578269958496094,45.72914123535156,4.998149394989014,12.822615623474121,11.590157508850098,18.87189292907715
210,2022-12-11_lead_07,0.0,1.7538068294525146,4.658010482788086,0.6532076597213745,0.4584941267967224,2.9678938388824463,0.0
211,2023-12-11_lead_07,2.6000001430511475,18.39447784423828,12.995988845825195,10.752147674560547,12.337756156921387,7.200183391571045,17.401227951049805
212,2022-12-13_lead_07,0.0,2.8872692584991455,2.7748284339904785,0.05705190822482109,0.885379433631897,1.0451607704162598,0.0
213,2023-12-13_lead_07,0.5999999046325684,6.562199592590332,2.5929341316223145,4.792544364929199,3.0460336208343506,2.002305507659912,2.590886354446411
214,2022-12-15_lead_07,0.0,0.37051963806152344,4.656180381774902,0.3380126357078552,0.3652366101741791,0.8588166832923889,0.0
215,2023-12-15_lead_07,0.5999999046325684,3.463927984237671,4.688084602355957,0.7429015636444092,7.415281295776367,1.3273875713348389,0.1645892858505249
216,2022-12-17_lead_07,0.0,0.5327373147010803,6.694117546081543,0.4196355938911438,0.4075963497161865,1.0436627864837646,0.0
217,2023-12-17_lead_07,0.5999999046325684,1.307239055633545,4.94093132019043,0.8252556324005127,0.5281420946121216,3.0393502712249756,0.0
218,2022-12-19_lead_07,0.0,2.5338540077209473,6.358180046081543,0.43386122584342957,1.0566673278808594,0.7345147132873535,0.0
219,2023-12-19_lead_07,0.0,3.051126003265381,6.824413776397705,4.594364166259766,4.234140396118164,5.232060432434082,0.03605927526950836
220,2022-12-21_lead_07,11.0,6.433849334716797,5.453185081481934,0.49958524107933044,1.1455745697021484,3.715999126434326,2.439990520477295
221,2023-12-21_lead_07,0.0,0.24704262614250183,2.6509439945220947,0.9854505062103271,0.6591013669967651,1.012482762336731,0.0
222,2022-12-23_lead_07,27.000001907348633,30.01873779296875,4.876615524291992,3.631439685821533,27.23870849609375,13.099359512329102,32.223876953125
223,2023-12-23_lead_07,0.0,0.09303328394889832,2.893592357635498,3.3737728595733643,3.297818660736084,1.581031084060669,0.0
224,2022-12-25_lead_07,33.0,37.784454345703125,8.923223495483398,20.41320037841797,26.683717727661133,21.759613037109375,41.41904830932617
225,2023-12-25_lead_07,0.0,0.46579819917678833,3.073593854904175,2.1480178833007812,0.9330669045448303,0.7226580381393433,0.0
226,2022-12-27_lead_07,33.0,35.09766387939453,5.903543472290039,20.225666046142578,31.842613220214844,19.938404083251953,38.097774505615234
227,2023-12-27_lead_07,0.0,1.733540654182434,4.4198455810546875,1.7492259740829468,0.6637713313102722,1.099780797958374,0.0
228,2022-12-29_lead_07,10.000000953674316,12.228466987609863,6.538545608520508,7.1239166259765625,2.242769718170166,6.600843906402588,10.16484260559082
229,2023-12-29_lead_07,5.999999523162842,8.713374137878418,7.517070293426514,14.067855834960938,2.441833257675171,4.712106704711914,5.015130996704102
230,2022-12-31_lead_07,2.499999761581421,1.1523321866989136,3.970909833908081,1.6501036882400513,0.6479488611221313,0.8851566314697266,0.0
231,2023-12-31_lead_07,7.300000190734863,14.885767936706543,11.017467498779297,17.492738723754883,8.45008659362793,9.062721252441406,13.569782257080078
